"sample_index","sampled_row","sampled_col","sampled_lift","sampled_accuracy","diagnostic"
"309","chr17","chr14","0.988928337682063","0.990692779973057","label_sample_only_not_sequence_null_model"
"310","chr13","chr1","0.997348718526876","0.998472044857394","label_sample_only_not_sequence_null_model"
"311","chr19","chr10","0.992526262119777","0.994783994767112","label_sample_only_not_sequence_null_model"
"312","chr7","chr1","0.997388225812975","0.998548026498862","label_sample_only_not_sequence_null_model"
"313","chr11","chr9","0.994546314982266","0.995620396902382","label_sample_only_not_sequence_null_model"
"314","chr21","chr21","0.970286178124113","0.971252971390503","label_sample_only_not_sequence_null_model"
"315","chr2","chr1","0.997563712960037","0.998645965227055","label_sample_only_not_sequence_null_model"
"316","chr10","chr13","0.991011777144321","0.992205067434058","label_sample_only_not_sequence_null_model"
"317","chr16","chrY","0.958960728373696","0.960623531682091","label_sample_only_not_sequence_null_model"
"318","chr16","chr16","0.991149549289356","0.992812352597751","label_sample_only_not_sequence_null_model"
"319","chr5","chr17","0.993231211547171","0.994268699034861","label_sample_only_not_sequence_null_model"
"320","chrY","chr14","0.993029622495409","0.994570967491174","label_sample_only_not_sequence_null_model"
"321","chr1","chrX","0.995426043192551","0.99662948006711","label_sample_only_not_sequence_null_model"
"322","chr15","chr18","0.990247090074758","0.991496129203481","label_sample_only_not_sequence_null_model"
"323","chr5","chr1","0.997506558129835","0.998544045617526","label_sample_only_not_sequence_null_model"
"324","chr12","chr2","0.997284083553394","0.998236858799535","label_sample_only_not_sequence_null_model"
"325","chr12","chr17","0.992832866822726","0.993785642068867","label_sample_only_not_sequence_null_model"
"326","chr5","chr22","0.982952972438063","0.983990459925754","label_sample_only_not_sequence_null_model"
"327","chr2","chr20","0.991013190576545","0.992095442843563","label_sample_only_not_sequence_null_model"
"328","chr11","chr1","0.997499606665502","0.998573688585619","label_sample_only_not_sequence_null_model"
"329","chr5","chr15","0.992735638320438","0.993773125808129","label_sample_only_not_sequence_null_model"
"330","chr14","chr9","0.993380575050673","0.994518728071673","label_sample_only_not_sequence_null_model"
"331","chr10","chrX","0.994212319475322","0.99540560976506","label_sample_only_not_sequence_null_model"
"332","chr13","chr6","0.996113501817768","0.997236828148285","label_sample_only_not_sequence_null_model"
"333","chr4","chr3","0.997190022514075","0.998314312143212","label_sample_only_not_sequence_null_model"
"334","chr7","chr19","0.988374252030569","0.989534052716455","label_sample_only_not_sequence_null_model"
"335","chr9","chr5","0.995106188631666","0.996054078059364","label_sample_only_not_sequence_null_model"
"336","chr17","chr17","0.991323110218268","0.993087552509263","label_sample_only_not_sequence_null_model"
"337","chrY","chr21","0.981703500445721","0.983244845441485","label_sample_only_not_sequence_null_model"
"338","chr13","chr1","0.997348718526876","0.998472044857394","label_sample_only_not_sequence_null_model"
"339","chr2","chr3","0.996880411304639","0.997962663571656","label_sample_only_not_sequence_null_model"
"340","chr22","chr7","0.99367800569251","0.995314834363136","label_sample_only_not_sequence_null_model"
"341","chr10","chr14","0.9910853666306","0.992278656920337","label_sample_only_not_sequence_null_model"
"342","chr9","chr1","0.997252946208281","0.998200835635979","label_sample_only_not_sequence_null_model"
"343","chr19","chr9","0.990587143386699","0.992844876034034","label_sample_only_not_sequence_null_model"
"344","chrX","chr16","0.993735226990151","0.994839002908791","label_sample_only_not_sequence_null_model"
"345","chr5","chr16","0.993239946464336","0.994277433952027","label_sample_only_not_sequence_null_model"
"346","chr17","chr18","0.987216114714316","0.988980557005311","label_sample_only_not_sequence_null_model"
"347","chr12","chr10","0.995138029605209","0.99609080485135","label_sample_only_not_sequence_null_model"
"348","chr3","chr14","0.993710305554203","0.994813470536067","label_sample_only_not_sequence_null_model"
"349","chr2","chr10","0.995799032045212","0.99688128431223","label_sample_only_not_sequence_null_model"
"350","chr18","chr8","0.995552856701681","0.996664871438644","label_sample_only_not_sequence_null_model"
"351","chr5","chr10","0.995577998755449","0.99661548624314","label_sample_only_not_sequence_null_model"
"352","chr14","chr8","0.994985855162042","0.996124008183042","label_sample_only_not_sequence_null_model"
"353","chr17","chr16","0.991165165860269","0.992929608151264","label_sample_only_not_sequence_null_model"
"354","chr9","chr12","0.993834243799471","0.994782133227169","label_sample_only_not_sequence_null_model"
"355","chr8","chr6","0.996357780891266","0.997413953744971","label_sample_only_not_sequence_null_model"
"356","chr11","chr20","0.990587771818915","0.991661853739032","label_sample_only_not_sequence_null_model"
"357","chr18","chr15","0.992362733729948","0.993474748466911","label_sample_only_not_sequence_null_model"
"358","chr18","chr17","0.992801496337818","0.993913511074781","label_sample_only_not_sequence_null_model"
"359","chr7","chr11","0.995657834726012","0.996817635411899","label_sample_only_not_sequence_null_model"
"360","chr11","chr11","0.995758355106101","0.996832437026218","label_sample_only_not_sequence_null_model"
"361","chr1","chr6","0.996344898557908","0.997548335432466","label_sample_only_not_sequence_null_model"
"362","chr9","chr8","0.994888655493579","0.995836544921277","label_sample_only_not_sequence_null_model"
"363","chr9","chr18","0.989194449171773","0.990142338599471","label_sample_only_not_sequence_null_model"
"364","chr4","chr5","0.99670136820221","0.997825657831346","label_sample_only_not_sequence_null_model"
"365","chr3","chr2","0.997701780285262","0.998804945267126","label_sample_only_not_sequence_null_model"
"366","chr7","chr4","0.996250819311579","0.997410619997466","label_sample_only_not_sequence_null_model"
"367","chr3","chr22","0.983999892713962","0.985103057695826","label_sample_only_not_sequence_null_model"
"368","chr4","chr14","0.993846419833789","0.994970709462926","label_sample_only_not_sequence_null_model"
"369","chr13","chr16","0.99296784789658","0.994091174227097","label_sample_only_not_sequence_null_model"
"370","chr9","chr9","0.993173844065087","0.994121733492785","label_sample_only_not_sequence_null_model"
"371","chr10","chr16","0.992351145816066","0.993544436105803","label_sample_only_not_sequence_null_model"
"372","chr4","chrX","0.996049764708302","0.997174054337439","label_sample_only_not_sequence_null_model"
"373","chr15","chr14","0.991620891341197","0.992869930469919","label_sample_only_not_sequence_null_model"
"374","chr8","chr11","0.995872843972323","0.996929016826029","label_sample_only_not_sequence_null_model"
"375","chr14","chrY","0.96416054626634","0.96529869928734","label_sample_only_not_sequence_null_model"
"376","chr17","chr22","0.980148215242824","0.981912657533819","label_sample_only_not_sequence_null_model"
"377","chr21","chr9","0.991639778499822","0.992606571766211","label_sample_only_not_sequence_null_model"
"378","chr6","chr9","0.994635176751633","0.995749937837454","label_sample_only_not_sequence_null_model"
"379","chr7","chr11","0.995657834726012","0.996817635411899","label_sample_only_not_sequence_null_model"
"380","chr19","chrY","0.957487572431763","0.959745305079097","label_sample_only_not_sequence_null_model"
"381","chr18","chr12","0.994698139483391","0.995810154220354","label_sample_only_not_sequence_null_model"
"382","chrY","chr6","0.996286209114101","0.997827554109866","label_sample_only_not_sequence_null_model"
"383","chr9","chr16","0.992456324091751","0.993404213519449","label_sample_only_not_sequence_null_model"
"384","chr12","chr7","0.995948045044399","0.99690082029054","label_sample_only_not_sequence_null_model"
"385","chr9","chrY","0.962601652540241","0.963549541967939","label_sample_only_not_sequence_null_model"
"386","chr21","chr15","0.989583128921179","0.990549922187569","label_sample_only_not_sequence_null_model"
"387","chr20","chr15","0.98977728886951","0.991133394179267","label_sample_only_not_sequence_null_model"
"388","chr19","chr15","0.988858551677882","0.991116284325216","label_sample_only_not_sequence_null_model"
"389","chrY","chr14","0.993029622495409","0.994570967491174","label_sample_only_not_sequence_null_model"
"390","chr22","chr10","0.992332382538667","0.993969211209293","label_sample_only_not_sequence_null_model"
"391","chrY","chr2","0.997291730395111","0.998833075390876","label_sample_only_not_sequence_null_model"
"392","chr7","chr4","0.996250819311579","0.997410619997466","label_sample_only_not_sequence_null_model"
"393","chr6","chr15","0.992912636766176","0.994027397851997","label_sample_only_not_sequence_null_model"
"394","chr15","chr16","0.99255310237714","0.993802141505862","label_sample_only_not_sequence_null_model"
"395","chr22","chr2","0.995546879449003","0.997183708119629","label_sample_only_not_sequence_null_model"
"396","chr2","chr7","0.996436577017055","0.997518829284072","label_sample_only_not_sequence_null_model"
"397","chrY","chr7","0.996236488307786","0.997777833303551","label_sample_only_not_sequence_null_model"
"398","chr16","chr5","0.993810042732187","0.995472846040582","label_sample_only_not_sequence_null_model"
"399","chr21","chr15","0.989583128921179","0.990549922187569","label_sample_only_not_sequence_null_model"
"400","chrX","chr13","0.993684761898921","0.99478853781756","label_sample_only_not_sequence_null_model"
"401","chr14","chr20","0.989188282397391","0.990326435418392","label_sample_only_not_sequence_null_model"
"402","chr8","chr21","0.979923597740577","0.980979770594283","label_sample_only_not_sequence_null_model"
"403","chr14","chrX","0.994193925316198","0.995332078337198","label_sample_only_not_sequence_null_model"
"404","chr18","chr2","0.997288720113407","0.99840073485037","label_sample_only_not_sequence_null_model"
"405","chr8","chr16","0.993359028243609","0.994415201097315","label_sample_only_not_sequence_null_model"
"406","chr1","chr12","0.995173424133689","0.996376861008248","label_sample_only_not_sequence_null_model"
"407","chrX","chr19","0.98892561327191","0.99002938919055","label_sample_only_not_sequence_null_model"
"408","chr10","chr5","0.995200274587337","0.996393564877074","label_sample_only_not_sequence_null_model"
"409","chr19","chr13","0.987343738155716","0.98960147080305","label_sample_only_not_sequence_null_model"
"410","chr15","chr8","0.995203588927817","0.996452628056539","label_sample_only_not_sequence_null_model"
"411","chr15","chr11","0.995220129362742","0.996469168491464","label_sample_only_not_sequence_null_model"
"412","chr13","chr7","0.996119727399793","0.997243053730311","label_sample_only_not_sequence_null_model"
"413","chr12","chr7","0.995948045044399","0.99690082029054","label_sample_only_not_sequence_null_model"
"414","chr12","chr12","0.994370852122822","0.995323627368963","label_sample_only_not_sequence_null_model"
"415","chr17","chrX","0.992503331243086","0.994267773534081","label_sample_only_not_sequence_null_model"
"416","chr1","chrY","0.970491181147766","0.971694618022324","label_sample_only_not_sequence_null_model"
"417","chrY","chr17","0.993273431119268","0.994814776115033","label_sample_only_not_sequence_null_model"
"418","chr22","chr12","0.990848775127967","0.992485603798593","label_sample_only_not_sequence_null_model"
"419","chr19","chr5","0.992735534309431","0.994993266956765","label_sample_only_not_sequence_null_model"
"420","chr6","chr12","0.99513026245618","0.996245023542","label_sample_only_not_sequence_null_model"
"421","chr11","chr14","0.992666114140096","0.993740196060213","label_sample_only_not_sequence_null_model"
"422","chr9","chr8","0.994888655493579","0.995836544921277","label_sample_only_not_sequence_null_model"
"423","chr4","chrY","0.973901411845046","0.975025701474182","label_sample_only_not_sequence_null_model"
"424","chr16","chr6","0.994280874241413","0.995943677549808","label_sample_only_not_sequence_null_model"
"425","chr10","chr7","0.995607067862438","0.996800358152175","label_sample_only_not_sequence_null_model"
